order_id,customer_id,customer_name,email,order_date,ship_date,product_id,product_name,category,region,city,quantity,unit_price,discount,revenue,payment_method,customer_segment,rating
ORD003115,CUST00491,Donna Ramirez,becky78@example.org,2023-03-24,2023-03-31,PROD682,Total maximized initiative,Clothing,West,Portland,5.0,588.31,0.1,2647.39,PayPal,New,4.0
ORD003116,CUST00270,Holly Fuller,hernandezandrew@example.net,2023-08-13,2023-08-17,PROD513,Automated human-resource process improvement,Sports,North,Chicago,7.0,590.57,0.0,4133.99,Debit Card,New,2.0
ORD003117,CUST00623,Michelle King,foleychelsea@example.net,2023-11-16,2023-11-25,PROD857,Ameliorated 4thgeneration circuit,Books,West,Portland,7.0,349.94,0.1,2204.62,,Returning,2.0
ORD003118,CUST01169,Brandon Mcclure,manningchristopher@example.net,2023-06-15,2023-06-23,PROD180,De-engineered national knowledgebase,Sports,North,Minneapolis,5.0,426.63,0.05,2026.49,Debit Card,New,1.0
ORD003119,CUST00418,Christine Salazar,oharris@example.net,2023-10-16,2023-10-23,PROD349,Horizontal 5thgeneration pricing structure,Sports,South,New Orleans,1.0,70.8,0.05,67.26,credit card,Returning,
ORD003120,CUST00308,Mary Smith,daviskayla@example.com,2024-11-14,2024-11-20,PROD602,Persistent human-resource focus group,Electronics,Central,Kansas City,7.0,7828.45,0.2,42.78,Apple Pay,Returning,3.0
ORD003121,CUST00073,Kurt Dean,jasonwolfe@example.com,2023-03-08,2023-03-09,PROD415,User-centric motivating project,Books,South,Miami,-1.0,503.67,0.15,-428.12,Debit Card,Returning,3.0
ORD003122,CUST00847,Michael Williams,dellis@example.net,2023-11-29,2023-12-02,PROD954,Stand-alone impactful analyzer,Sports,West,San Francisco,4.0,473.29,0.2,1514.53,Credit Card,Returning,4.0
ORD003123,CUST00686,Linda Harrison,dennis42@example.org,2024-06-01,2024-06-12,PROD771,Digitized hybrid intranet,home & garden,Central,Kansas City,3.0,398.48,0.1,1075.9,,Returning,4.0
ORD003124,CUST00623,David Olson,randywood@example.net,2023-08-03,2023-08-14,PROD434,Organized multi-state projection,Clothing,West,Los Angeles,7.0,238.98,0.05,1589.22,PayPal,New,2.0
ORD003125,CUST00461,Steven Howard,ycummings@example.com,2024-09-17,2024-09-18,PROD775,Fundamental attitude-oriented hierarchy,Books,South,New Orleans,5.0,592.79,0.0,2963.95,credit card,New,3.0
ORD003126,CUST00098,Natalie Miller,annafarmer@example.org,2024-12-06,2024-12-12,PROD565,Configurable web-enabled firmware,Clothing,South,New Orleans,-2.0,351.32,0.0,-702.64,Apple Pay,Returning,2.0
ORD003127,CUST00148,Adam Alexander,rhoward@example.com,2023-06-05,2023-06-10,PROD614,Mandatory non-volatile installation,electronics,West,Seattle,5.0,478.31,0.1,2152.4,Credit Card,VIP,1.0
ORD003128,CUST00183,Trevor Craig,lawrencetaylor@example.com,2023-10-11,2023-10-21,PROD454,Self-enabling multi-state analyzer,Home & Garden,East,New York,8.0,251.13,0.1,1808.14,Debit Card,VIP,
ORD003129,CUST00049,David Jones,pottskristopher@example.net,2024-08-04,2024-08-15,PROD897,Diverse next generation algorithm,Clothing,West,Los Angeles,5.0,426.52,0.1,1919.34,credit card,VIP,
ORD003130,CUST00487,Christina Hall,abigail60@example.org,2024-04-14,2024-04-22,PROD854,Right-sized reciprocal algorithm,Books,East,Philadelphia,7.0,518.75,0.0,3631.25,Credit Card,Returning,5.0
ORD003131,CUST00427,Keith Mitchell,awalters@example.org,2024-08-31,2024-09-06,PROD874,Reactive object-oriented initiative,Books,North,Minneapolis,8.0,311.76,0.0,2494.08,Debit Card,New,1.0
ORD003132,CUST01151,Amanda Friedman,joseperry@example.org,2023-03-31,2023-04-03,PROD142,Sharable bottom-line hub,Sports,North,Minneapolis,1.0,251.97,0.0,251.97,Apple Pay,New,
ORD003133,CUST00024,Jason Robinson,shermandavid@example.com,2023-08-17,2023-08-28,PROD325,Vision-oriented contextually-based neural-net,Sports,South,Houston,2.0,566.38,0.0,1132.76,Credit Card,New,4.0
ORD003134,CUST00002,Vanessa Gill,thomasscott@example.org,2023-09-14,2023-09-23,PROD977,Future-proofed high-level contingency,Electronics,South,Miami,-7.0,220.15,0.05,-1464.0,PAYPAL,New,
ORD003135,CUST00413,Michael Moore,sandratanner@example.org,2024-05-15,2024-05-23,PROD860,Robust heuristic service-desk,Electronics,South,New Orleans,5.0,237.7,0.05,1129.08,PayPal,VIP,5.0
ORD003136,CUST00879,Deanna Cooper,westpaul@example.org,2023-09-04,2023-09-16,PROD703,Multi-tiered even-keeled archive,Sports,Central,Nashville,6.0,312.9,0.1,1689.66,Apple Pay,Returning,4.0
ORD003137,CUST00672,Jeremy Chavez,woodcraig@example.com,2023-10-06,2023-10-14,PROD951,Grass-roots exuding process improvement,Books,South,Miami,1.0,413.42,0.1,372.08,PAYPAL,Returning,
ORD003138,CUST00924,Thomas Mccormick,brownjoshua@example.net,2023-01-27,2023-01-29,PROD826,Operative maximized framework,CLOTHING,North,Chicago,1.0,579.87,0.0,579.87,PayPal,Returning,3.0
ORD003139,CUST00215,Monica Brewer,gbeasley@example.com,2024-08-09,2024-08-13,PROD636,Secured hybrid website,Books,South,New Orleans,1.0,334.91,0.0,334.91,Credit Card,New,1.0
ORD003140,CUST00359,Jasmine Cross,brandonjenkins@example.net,2023-05-09,2023-05-20,PROD301,Sharable motivating application,Home & Garden,East,Philadelphia,5.0,394.57,0.15,1676.92,,New,
ORD003141,CUST01157,Kevin Hernandez,billy61@example.com,2023-06-20,2023-07-01,PROD878,Enhanced bi-directional strategy,Sports,North,Minneapolis,-2.0,496.29,0.0,-992.58,Debit Card,Returning,
ORD003142,CUST00339,Shaun Green,gmiller@example.com,2024-04-24,2024-05-01,PROD306,Secured bifurcated encryption,electronics,West,Portland,1.0,596.28,0.05,566.47,PAYPAL,New,
ORD003143,CUST00399,Brianna Thomas,,2024-07-17,2024-07-21,PROD682,Persevering well-modulated workforce,Home & Garden,South,New Orleans,5.0,177.67,0.15,755.1,credit card,Returning,
ORD003144,CUST00967,Patricia Hill,qfranklin@example.org,2023-07-04,2023-07-11,PROD328,Multi-channeled foreground neural-net,Books,West,Los Angeles,4.0,308.33,0.0,1233.32,Credit Card,New,4.0
ORD003145,CUST01011,Adam Boone,kathryn28@example.com,2023-02-27,2023-03-05,PROD665,Managed methodical firmware,Home & Garden,Central,Nashville,8.0,246.57,0.05,1873.93,PAYPAL,New,2.0
ORD003146,CUST01032,Sonya Aguirre,shawnamoss@example.net,2024-06-27,2024-07-05,PROD113,De-engineered object-oriented orchestration,Clothing,North,Detroit,8.0,165.54,0.0,1324.32,Apple Pay,Returning,1.0
ORD003147,CUST00954,Christopher Dougherty,kyle84@example.net,2023-09-30,2023-10-10,PROD364,Balanced uniform complexity,Home & Garden,Central,Denver,3.0,229.91,0.0,689.73,Credit Card,Returning,3.0
ORD003148,CUST00609,Sherry Stafford,tramirez@example.org,2024-04-08,2024-04-14,PROD242,Networked actuating knowledge user,Books,East,Boston,6.0,268.82,0.0,1612.92,credit card,Returning,5.0
ORD003149,CUST00211,Dr. Jennifer Robinson DDS,uhall@example.com,2024-12-25,2024-12-27,PROD656,De-engineered responsive strategy,Books,Central,Dallas,6.0,569.23,0.2,2732.3,Credit Card,New,4.0
ORD003150,CUST01090,Kevin Soto,,2024-05-21,2024-05-22,PROD980,Reactive zero tolerance circuit,Sports,East,Washington DC,1.0,398.31,0.2,318.65,PayPal,Returning,
ORD003151,CUST00613,Kimberly Snyder,origgs@example.net,2024-05-11,2024-05-17,PROD896,Grass-roots explicit alliance,Home & Garden,North,Detroit,7.0,35.71,0.15,212.47,Debit Card,New,5.0
ORD003152,CUST00691,Robin Jacobson,samuelgreen@example.com,2023-10-13,2023-10-19,PROD648,Programmable fault-tolerant protocol,Home & Garden,East,Boston,6.0,50.89,0.2,244.27,PAYPAL,Returning,
ORD003153,CUST00226,Sabrina Villanueva,cynthiapeterson@example.net,2024-11-24,2024-12-06,PROD623,Fully-configurable bottom-line flexibility,electronics,South,Miami,3.0,281.07,0.05,801.05,Apple Pay,Returning,4.0
ORD003154,CUST00429,Monica Ford,gmartinez@example.net,2024-03-03,2024-03-15,PROD870,Cross-platform composite initiative,Books,East,Washington DC,4.0,381.39,0.0,1525.56,Debit Card,Returning,1.0
ORD003155,CUST00360,Patricia Wilson,virginia13@example.com,06/05/2023,2023-05-16,PROD882,Seamless scalable collaboration,Electronics,Central,Denver,5.0,58.71,0.2,234.84,Apple Pay,New,2.0
ORD003156,CUST01105,John Douglas,wwilson@example.net,2023-04-08,2023-04-17,PROD187,Robust disintermediate algorithm,Clothing,Central,Kansas City,6.0,223.99,0.0,1343.94,Credit Card,New,2.0
ORD003157,CUST00973,Patricia Rodriguez,tina02@example.org,2023-08-19,2023-08-20,PROD693,Stand-alone logistical application,Electronics,East,Washington DC,-3.0,305.53,0.05,-870.76,,VIP,3.0
ORD003158,CUST00399,George Davis,arthur65@example.com,2024-03-12,2024-03-21,PROD652,Expanded secondary Graphic Interface,Sports,West,Los Angeles,7.0,394.28,0.0,2759.96,,New,3.0
ORD003159,CUST00349,Megan Hernandez,newmanhannah@example.org,2024-03-24,2024-03-31,PROD396,Networked methodical methodology,Electronics,South,Miami,3.0,130.49,0.1,352.32,credit card,New,2.0
ORD003160,CUST00961,Tina Bailey,georgecynthia@example.org,2023-07-27,2023-07-31,PROD312,Focused systematic intranet,Electronics,North,Milwaukee,5.0,235.53,0.0,1177.65,Apple Pay,New,1.0
ORD003161,CUST00491,Samuel Wells,garciajustin@example.org,2024-11-14,2024-11-22,PROD197,Right-sized systematic infrastructure,Clothing,Central,Kansas City,2.0,380.85,0.05,723.62,credit card,New,4.0
ORD003162,CUST00652,Melissa Jones,cheryl21@example.com,2024-03-17,,PROD974,Centralized systemic groupware,home & garden,South,New Orleans,3.0,316.88,0.0,950.64,Debit Card,New,5.0
ORD003163,CUST00075,James Brennan,vincentmartinez@example.org,2023-04-17,2023-04-28,PROD161,Right-sized background Graphical User Interface,Electronics,East,New York,-5.0,318.59,0.0,-1592.95,Apple Pay,VIP,3.0
ORD003164,CUST00217,Robert Conley,flogan@example.org,2024-10-14,2024-10-16,PROD174,Cloned optimal monitoring,Home & Garden,West,Los Angeles,6.0,123.55,0.2,593.04,Apple Pay,New,4.0
ORD003165,CUST00156,Carol Powell,fbailey@example.com,2023-11-24,2023-12-02,PROD316,Expanded bi-directional circuit,electronics,Central,Kansas City,4.0,509.78,0.0,2039.12,,New,3.0
ORD003166,CUST00352,Michelle Hester,wanda40@example.com,2024-04-16,2024-04-18,PROD454,Compatible 5thgeneration toolset,Books,East,New York,1.0,413.78,0.2,331.02,credit card,New,4.0
ORD003167,CUST00408,Jodi Moore,jordanjoshua@example.net,2023-04-07,2023-04-12,PROD465,Seamless full-range benchmark,Home & Garden,West,Portland,4.0,558.4,0.15,1898.56,PAYPAL,New,5.0
ORD003168,CUST01040,Danielle Craig,michael01@example.net,2023-10-27,2023-11-06,PROD621,Programmable actuating interface,Electronics,Central,Denver,1.0,493.31,0.0,493.31,credit card,New,1.0
ORD003169,CUST00341,Patricia Browning,nortonvanessa@example.net,2024-07-14,2024-07-15,PROD829,Cross-group tangible challenge,Electronics,West,Portland,-3.0,253.15,0.05,-721.48,credit card,VIP,1.0
ORD003170,CUST00345,Curtis Harmon,cwoods@example.net,2023-09-02,2023-09-03,PROD335,Multi-lateral static model,Clothing,South,Miami,3.0,222.4,0.15,567.12,PayPal,New,
ORD003171,CUST00545,Angela Harrison,robertmoore@example.net,2024-10-19,2024-10-26,PROD330,Implemented next generation concept,Clothing,South,New Orleans,4.0,359.69,0.1,1294.88,,Returning,3.0
ORD003172,CUST01056,Anna Mann,xgreen@example.org,2024-07-23,2024-07-30,PROD787,Business-focused demand-driven forecast,Sports,North,Minneapolis,3.0,356.52,0.0,1069.56,Apple Pay,Returning,3.0
ORD003173,CUST00215,Dawn Gibson,christinemcdaniel@example.org,2023-11-19,2023-11-21,PROD337,Re-contextualized needs-based intranet,Home & Garden,Central,Dallas,4.0,282.64,0.0,1130.56,credit card,New,1.0
ORD003174,CUST01033,Michelle Bates,dwaynegardner@example.net,2023-01-11,2023-01-12,PROD872,Extended multi-state methodology,Electronics,West,Seattle,5.0,217.14,0.1,977.13,PayPal,Returning,5.0
ORD003175,CUST00119,Jennifer Burch,omarks@example.com,2024-01-22,2024-01-23,PROD671,Versatile non-volatile encryption,Home & Garden,West,Portland,4.0,239.29,0.15,813.59,Credit Card,New,5.0
ORD003176,CUST01200,Debra Parks,jonesmichael@example.org,2024-05-28,2024-06-08,PROD240,Organic intangible workforce,Electronics,Central,Denver,3.0,8239.18,0.15,1212.17,PAYPAL,Returning,4.0
ORD003177,CUST00106,Dr. Jennifer Harper DDS,donaldayala@example.net,2023-05-16,2023-05-28,PROD570,Persistent holistic matrix,CLOTHING,West,Seattle,7.0,338.58,0.1,2133.05,PayPal,Returning,5.0
ORD003178,CUST01056,Jared Oneal,emilyschmidt@example.com,2023-12-13,,PROD466,Cross-platform encompassing project,Home & Garden,North,Detroit,5.0,98.26,0.2,393.04,PayPal,New,
ORD003179,CUST01145,Amanda Jones,meredith13@example.net,2024-06-18,2024-06-29,PROD360,Re-contextualized full-range policy,Home & Garden,West,Los Angeles,6.0,116.98,0.1,631.69,,Returning,
ORD003180,CUST00921,Jessica Ray,oandrade@example.com,2023-12-03,2023-12-08,PROD527,Object-based mobile protocol,Books,East,Washington DC,4.0,404.82,0.15,1376.39,Credit Card,Returning,3.0
ORD003181,CUST00065,Victoria Pierce,jenniferbooker@example.net,2024-08-11,2024-08-19,PROD511,Self-enabling client-driven emulation,CLOTHING,West,Seattle,4.0,367.71,0.0,1470.84,PAYPAL,Returning,1.0
ORD003182,CUST00880,Melissa Wiggins,hatfieldlindsay@example.org,2023-10-28,2023-10-30,PROD265,Adaptive systemic implementation,Sports,North,Chicago,8.0,579.99,0.0,4639.92,credit card,Returning,
ORD003183,CUST00207,Richard Jennings,mitchellmichael@example.com,2024-11-08,2024-11-16,PROD171,De-engineered solution-oriented help-desk,Books,Central,Nashville,7.0,571.97,0.1,3603.41,PayPal,Returning,3.0
ORD003184,CUST00328,Rickey Warren,vray@example.net,2024-04-05,2024-04-07,PROD220,Reduced homogeneous data-warehouse,CLOTHING,West,Portland,7.0,199.98,0.05,1329.87,Apple Pay,Returning,5.0
ORD003185,CUST00053,Susan Davis,rossgeorge@example.org,2024-10-26,2024-10-29,PROD897,Object-based foreground analyzer,Clothing,Central,Kansas City,2.0,376.59,0.05,715.52,PayPal,New,
ORD003186,CUST00658,Shawn Braun,michaela56@example.org,2024-12-24,2024-12-29,PROD869,Grass-roots contextually-based software,Electronics,South,Houston,7.0,125.91,0.1,793.23,PayPal,New,
ORD003187,CUST00757,Jocelyn Reed,hernandezhenry@example.net,2023-11-09,2023-11-10,PROD532,Advanced demand-driven complexity,Electronics,North,Minneapolis,5.0,26.54,0.05,126.06,PAYPAL,New,
ORD003188,CUST01031,Rodney Fisher,gcompton@example.com,2023-06-12,2023-06-22,PROD860,Customer-focused holistic leverage,Clothing,Central,Nashville,3.0,110.0,0.1,297.0,,Returning,5.0
ORD003189,CUST00842,Jennifer Allen,klandry@example.com,2024-01-19,2024-01-21,PROD475,Automated hybrid standardization,Books,Central,Denver,8.0,415.34,0.2,2658.18,PAYPAL,Returning,5.0
ORD003190,CUST00293,Brittney Ramos,lamberttimothy@example.net,2023-03-10,2023-03-11,PROD570,Managed bifurcated functionalities,Books,South,New Orleans,6.0,116.57,0.1,629.48,PayPal,New,4.0
ORD003191,CUST00718,Jonathan Brewer,traciefrazier@example.com,2024-05-01,,PROD518,Progressive homogeneous product,CLOTHING,North,Chicago,1.0,158.03,0.0,158.03,PAYPAL,Returning,3.0
ORD003192,CUST00960,Yvonne Gray MD,deborahnguyen@example.com,2023-01-01,2023-01-09,PROD915,Exclusive local functionalities,Electronics,South,New Orleans,3.0,529.4,0.1,1429.38,Debit Card,VIP,4.0
ORD003193,CUST00834,Donald Davis,amyharris@example.org,2024-12-05,2024-12-10,PROD247,Managed human-resource concept,Electronics,South,Houston,2.0,294.81,0.15,501.18,PayPal,New,1.0
ORD003194,CUST00989,Alyssa Williams,christianvega@example.org,2024-08-11,2024-08-13,PROD624,Devolved asymmetric hardware,Clothing,West,San Francisco,5.0,597.39,0.0,2986.95,credit card,New,2.0
ORD003195,CUST00719,Theresa Johnson,,2024-02-05,2024-02-17,PROD818,Grass-roots client-driven capability,CLOTHING,West,Los Angeles,6.0,427.47,0.15,2180.1,Apple Pay,New,
ORD003196,CUST00832,Nancy Silva,jasonmcintosh@example.net,2024-11-19,,PROD384,Right-sized incremental methodology,Books,South,Atlanta,7.0,233.41,0.05,1552.18,credit card,New,
ORD003197,CUST00890,Beth Jennings,franciscohicks@example.org,2023-08-15,2023-08-21,PROD345,Fundamental didactic product,Electronics,West,Seattle,3.0,567.3,0.1,1531.71,,New,3.0
ORD003198,CUST01148,Linda Pena,nguyenlarry@example.com,2023-07-11,2023-07-13,PROD222,Fully-configurable analyzing product,Electronics,West,San Francisco,8.0,515.07,0.2,3296.45,Credit Card,VIP,3.0
ORD003199,CUST00074,Nicole Ballard,zachary37@example.net,2023-01-09,2023-01-15,PROD890,Versatile object-oriented complexity,home & garden,East,Washington DC,3.0,375.62,0.0,1126.86,credit card,Returning,
ORD003200,CUST00309,Marilyn Rangel,nmoore@example.net,2024-11-02,2024-11-05,PROD442,Operative solution-oriented benchmark,CLOTHING,Central,Nashville,-6.0,338.98,0.1,-1830.49,Credit Card,New,4.0
ORD003201,CUST00513,Maxwell Chapman,mathisaudrey@example.net,2024-12-12,2024-12-18,PROD373,Reverse-engineered zero-defect throughput,Electronics,Central,Nashville,4.0,287.4,0.1,1034.64,PayPal,Returning,3.0
ORD003202,CUST00230,Joseph Perez,jeremy20@example.org,2024-11-16,2024-11-18,PROD178,Diverse regional definition,Sports,Central,Dallas,8.0,256.75,0.0,2054.0,credit card,Returning,4.0
ORD003203,CUST00921,Sydney Smith,,2023-06-04,2023-06-07,PROD640,Intuitive demand-driven initiative,Electronics,East,Boston,5.0,542.25,0.2,2169.0,Debit Card,Returning,4.0
ORD003204,CUST00619,Jennifer Ray,alexanderdavis@example.net,2023-02-14,2023-02-23,PROD222,Public-key tertiary application,Sports,North,Minneapolis,5.0,151.52,0.2,606.08,Apple Pay,Returning,4.0
ORD003205,CUST00025,Timothy Taylor,ashleyjohnson@example.com,2023-01-09,2023-01-21,PROD116,Assimilated modular leverage,Electronics,Central,Denver,-1.0,197.56,0.1,-177.8,PayPal,Returning,1.0
ORD003206,CUST00454,Donna Hernandez,cameronburnett@example.net,2024-07-20,2024-08-01,PROD705,Vision-oriented multimedia intranet,Electronics,East,New York,1.0,206.77,0.15,175.75,credit card,New,1.0
ORD003207,CUST00154,Christian Hurley,bcollier@example.org,2023-04-10,2023-04-17,PROD532,Proactive full-range system engine,Sports,South,Houston,5.0,253.72,0.0,1268.6,Debit Card,Returning,2.0
ORD003208,CUST01147,William Malone,whitecharles@example.org,2024-02-11,2024-02-14,PROD967,Multi-channeled client-server access,Electronics,East,Boston,5.0,375.03,0.2,1500.12,Credit Card,VIP,2.0
ORD003209,CUST00855,Joe Knight,edwardgonzalez@example.org,2023-08-18,2023-08-20,PROD500,User-centric disintermediate definition,Books,North,Detroit,5.0,448.33,0.0,2241.65,PAYPAL,VIP,5.0
ORD003210,CUST00482,Kelly Bryant MD,sheri20@example.org,2023-01-24,2023-01-29,PROD377,Face-to-face tangible forecast,home & garden,North,Detroit,6.0,510.37,0.0,3062.22,,New,
ORD003211,CUST00556,Robert Mason,leekelly@example.org,2023-07-14,2023-07-17,PROD290,Inverse content-based encoding,Books,Central,Kansas City,4.0,18.67,0.0,74.68,Debit Card,Returning,5.0
ORD003212,CUST00028,David Thomas,millerjennifer@example.net,2024-05-16,2024-05-21,PROD137,Cross-platform interactive pricing structure,Clothing,East,Philadelphia,7.0,75.55,0.15,449.52,PayPal,New,
ORD003213,CUST00256,Amy Lewis,brandy38@example.org,2024-11-22,2024-12-03,PROD780,Triple-buffered reciprocal task-force,Home & Garden,East,Boston,6.0,14178.69,0.1,1841.08,Apple Pay,Returning,4.0
ORD003214,CUST00963,Heather Padilla,ryandavis@example.net,2023-05-23,2023-05-27,PROD820,Visionary 24hour definition,Clothing,West,San Francisco,4.0,54.33,0.0,217.32,PayPal,VIP,
ORD003215,CUST01019,Jennifer Williams,nathan92@example.org,2023-06-14,2023-06-17,PROD118,Self-enabling non-volatile success,electronics,West,Los Angeles,1.0,57.32,0.05,54.45,Apple Pay,Returning,5.0
ORD003216,CUST00578,Deborah Clark,garciajoshua@example.com,2024-04-10,,PROD853,Adaptive analyzing functionalities,Books,East,Philadelphia,4.0,170.16,0.2,544.51,PAYPAL,Returning,
ORD003217,CUST00527,Alice Johnson,heather06@example.com,2024-08-09,2024-08-20,PROD181,User-friendly heuristic matrices,Electronics,West,Portland,-7.0,256.11,0.05,-1703.13,Credit Card,New,5.0
ORD003218,CUST00174,Lori Blair,steven95@example.org,2023-09-10,2023-09-22,PROD759,Multi-layered zero administration standardization,Home & Garden,South,Miami,3.0,239.6,0.2,575.04,PAYPAL,VIP,3.0
ORD003219,CUST00738,Phillip Gamble,tony55@example.net,2023-11-29,2023-12-03,PROD470,Self-enabling asynchronous structure,Sports,South,Atlanta,3.0,84.69,0.0,254.07,PayPal,New,1.0
